id,name,partner_id,brand_id,description_sale,description_purchase,product_main_code,active,product_sub_code,partner_barcode,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,cover_unit_price,categ_id,uom_id,uom_po_id,uom_so_id,paper_size_id,paper_grams_id,paper_nums_id,paper_binding_id,product_pack_id,description,valuation,uos_id,uos_coeff,qty_available
product_3438135,เทสโก้ สมุดปกอ่อนเย็บลวด34s70g-SL-แดง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3438135,TRUE,,8851419018207,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.4,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3438141,TCสมุดปกแข็งสันห่วงA5/100s70g-SL-แดง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3438141,TRUE,,8851419018061,TRUE,FALSE,Stockable Product,Make to Stock,Buy,31.85,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3438158,TCสมุดปกแข็งสันตรง A5/80s 70g-SL-แดง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3438158,TRUE,,8851419018344,TRUE,FALSE,Stockable Product,Make to Stock,Buy,32,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3438164,เทสโก้ สมุดเย็บลวดB5/40s 60g-SL-แดง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3438164,TRUE,,8851419018412,TRUE,FALSE,Stockable Product,Make to Stock,Buy,12.15,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3438170,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-แดง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3438170,TRUE,,8851419018139,TRUE,FALSE,Stockable Product,Make to Stock,Buy,16.85,Standard Price,0,0,สมุดฉีกรายงาน,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443278,เทสโก้ สมุดปกอ่อนเย็บลวด34s70g-SL-ม่วง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443278,TRUE,,8851419018221,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.4,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443284,TCสมุดปกแข็งสันห่วงA5/100s70g-SL-ม่วง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443284,TRUE,,8851419018085,TRUE,FALSE,Stockable Product,Make to Stock,Buy,31.85,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443290,TCสมุดปกแข็งสันตรง A5/80s 70g-SL-ม่วง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443290,TRUE,,8851419018368,TRUE,FALSE,Stockable Product,Make to Stock,Buy,32,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443301,เทสโก้ สมุดเย็บลวดB5/40s 60g-SL-ม่วง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443301,TRUE,,8851419018436,TRUE,FALSE,Stockable Product,Make to Stock,Buy,12.15,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443318,เทสโก้ สมุดฉีกรายงาน A4/50s 60g-SL-ม่วง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443318,TRUE,,8851419018153,TRUE,FALSE,Stockable Product,Make to Stock,Buy,16.85,Standard Price,0,0,สมุดฉีกรายงาน,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443324,TCสมุดปกแข็งสันห่วง A6/80s70g-SL-เขียว,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443324,TRUE,,8851419018238,TRUE,FALSE,Stockable Product,Make to Stock,Buy,23.75,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443330,เทสโก้ สมุดเย็บลวดตัด9/24s 60g-SL-เขียว,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443330,TRUE,,8851419017958,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443347,TCสมุดปกแข็งสันห่วง A6/80s70g-SL-ฟ้า,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443347,TRUE,,8851419018245,TRUE,FALSE,Stockable Product,Make to Stock,Buy,23.75,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443353,เทสโก้ สมุดเย็บลวดตัด9/24s 60g-SL-ฟ้า,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443353,TRUE,,8851419017965,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443368,TCสมุดปกแข็งสันห่วง A6/80s70g-SL-เทา,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443368,TRUE,,8851419018252,TRUE,FALSE,Stockable Product,Make to Stock,Buy,23.75,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443376,เทสโก้ สมุดเย็บลวดตัด9/24s 60g-SL-เทา,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443376,TRUE,,8851419017972,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443382,TCสมุดปกแข็งสันห่วง A6/80s70g-SL-เหลือง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443382,TRUE,,8851419018269,TRUE,FALSE,Stockable Product,Make to Stock,Buy,23.75,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443399,เทสโก้ สมุดเย็บลวดตัด9/24s 60g-SL-เหลือง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443399,TRUE,,8851419017989,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443408,TCสมุดปกแข็งสันห่วง A6/80s70g-SL-ชมพู,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443408,TRUE,,8851419018283,TRUE,FALSE,Stockable Product,Make to Stock,Buy,23.75,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443416,เทสโก้ สมุดเย็บลวดตัด9/24s 60g-SL-ชมพู,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443416,TRUE,,8851419018009,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443422,TCสมุดปกแข็งสันห่วง A6/80s70g-SL-แดง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443422,TRUE,,8851419018276,TRUE,FALSE,Stockable Product,Make to Stock,Buy,23.75,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443439,เทสโก้ สมุดเย็บลวดตัด9/24s 60g-SL-แดง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443439,TRUE,,8851419017996,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443445,TCสมุดปกแข็งสันห่วง A6/80s70g-SL-ม่วง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443445,TRUE,,8851419018290,TRUE,FALSE,Stockable Product,Make to Stock,Buy,23.75,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3443451,เทสโก้ สมุดเย็บลวดตัด9/24s 60g-SL-ม่วง,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3443451,TRUE,,8851419018016,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3453865,คัดเดิลมี สมุดเย็บลวดตัด9/24แผ่น 60g,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3453865,TRUE,,8851419017804,TRUE,FALSE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3453871,คัดเดิลมี สมุดปกแข็งสันห่วง A5/100s 70g,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3453871,TRUE,,8851419017811,TRUE,FALSE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3453888,คัดเดิลมี สมุดปกน้ำตาลเย็บลวด 34s 70g ,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3453888,TRUE,,8851419017828,TRUE,FALSE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3453894,คัดเดิลมี สมุดปกแข็งสันห่วง A6/80s 70g,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3453894,TRUE,,8851419017835,TRUE,FALSE,Stockable Product,Make to Stock,Buy,25.25,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454173,เทสโก้ สมุดเย็บลวดตัด9/24แผ่น 75g-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454173,TRUE,,8851419017620,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7.95,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454188,เทสโก้ สมุดปกอ่อนสันห่วง A6/40s 75g-ECO,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454188,TRUE,,8851419017637,TRUE,FALSE,Stockable Product,Make to Stock,Buy,11.65,Standard Price,0,0,สมุดปกแฟนซีสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454196,เทสโก้ สมุดปกหนาสันห่วง B5/40s 75g-ECO,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454196,TRUE,,8851419017644,TRUE,FALSE,Stockable Product,Make to Stock,Buy,25.5,Standard Price,0,0,สมุดปกแฟนซีสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454207,เทสโก้ สมุดปกแข็งสันห่วงA5/100s75g-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454207,TRUE,,8851419017651,TRUE,FALSE,Stockable Product,Make to Stock,Buy,35,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454213,เทสโก้ สมุดปกแข็งสันห่วง B5/100s 75g-ECO,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454213,TRUE,,8851419017668,TRUE,FALSE,Stockable Product,Make to Stock,Buy,47.5,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454228,เทสโก้ สมุดฉีกรายงาน A4/50s 75g-ECO,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454228,TRUE,,8851419017675,TRUE,FALSE,Stockable Product,Make to Stock,Buy,21.35,Standard Price,0,0,สมุดฉีกรายงาน,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454236,เทสโก้ สมุดปกน้ำตาลเย็บลวด 34s 75g -ECO,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454236,TRUE,,8851419017682,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.9,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454242,เทสโก้ สมุดปกแข็งสันตรง 75g 80s-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454242,TRUE,,8851419017699,TRUE,FALSE,Stockable Product,Make to Stock,Buy,30,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454259,เทสโก้ สมุดปกแข็งสันห่วง A6/80s75g-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454259,TRUE,,8851419017705,TRUE,FALSE,Stockable Product,Make to Stock,Buy,25.5,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454265,เทสโก้ สมุดฉีกรายงาน A5/40s 75g-ECO,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454265,TRUE,,8851419017712,TRUE,FALSE,Stockable Product,Make to Stock,Buy,14,Standard Price,0,0,สมุดฉีกรายงาน,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454271,เทสโก้ สมุดปกแข็งสันตรง A5/80s 75g-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454271,TRUE,,8851419017729,TRUE,FALSE,Stockable Product,Make to Stock,Buy,35,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454288,เทสโก้ สมุดเย็บลวดB5/40s 75g-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454288,TRUE,,8851419017736,TRUE,FALSE,Stockable Product,Make to Stock,Buy,15.5,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454294,เทสโก้ สมุดปกแข็งแม่เหล็ก16/80s75g-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454294,TRUE,,8851419017743,TRUE,FALSE,Stockable Product,Make to Stock,Buy,50,Standard Price,0,0,สมุดปกแข็งสันห่วง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454305,เทสโก้ สมุดสันกาวทรงยาว 50s 75g-ECO,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454305,TRUE,,8851419017750,TRUE,FALSE,Stockable Product,Make to Stock,Buy,12.5,Standard Price,0,0,สมุดฉีกรายงาน,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
product_3454311,เทสโก้ สมุดปกแข็งสันตรงA6/100s 75g-ECO-1,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,3454311,TRUE,,8851419017767,TRUE,FALSE,Stockable Product,Make to Stock,Buy,24.75,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/12,,,,,1*12,,Real Time (automated),,,
