id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,ปป,inventory_line_id/product_qty,inventory_line_id/product_uom
,,สาทร ชั้น 1,product_P-PCWF-040,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์19สีส้ม,181,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-041,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์20สีเขียว,135,ห่อ
,,สาทร ชั้น 1,product_P-PCWF-042,กระดาษถ่ายเอกสารสีสะท้อนแสง A4 80แกรม 500แผ่น เบอร์21สีเหลือง,109,ห่อ
,,สาทร ชั้น 1,product_P-PT-001,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์1สีแดงเข้ม,4300,แผ่น
,,สาทร ชั้น 1,product_P-PT-002,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์2สีแดงอ่อน,4100,แผ่น
,,สาทร ชั้น 1,product_P-PT-003,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์3สีส้ม,3500,แผ่น
,,สาทร ชั้น 1,product_P-PT-004,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์4สีเหลืองเข้ม,1800,แผ่น
,,สาทร ชั้น 1,product_P-PT-005,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์5สีเหลืองอ่อน,1000,แผ่น
,,สาทร ชั้น 1,product_P-PT-006,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์6สีครีม,4500,แผ่น
,,สาทร ชั้น 1,product_P-PT-007,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์7สีเขียวเข้ม,3000,แผ่น
,,สาทร ชั้น 1,product_P-PT-008,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์8สีเขียวกลาง,7700,แผ่น
,,สาทร ชั้น 1,product_P-PT-009,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์9สีเขียวอ่อน,3300,แผ่น
,,สาทร ชั้น 1,product_P-PT-011,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์11สีฟ้าเข้ม,7000,แผ่น
,,สาทร ชั้น 1,product_P-PT-012,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์12สีฟ้ากลาง,7500,แผ่น
,,สาทร ชั้น 1,product_P-PT-013,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์13สีฟ้าอ่อน,8800,แผ่น
,,สาทร ชั้น 1,product_P-PT-014,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์14สีม่วงเข้ม,4300,แผ่น
,,สาทร ชั้น 1,product_P-PT-015,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์15สีม่วงอ่อน,7100,แผ่น
,,สาทร ชั้น 1,product_P-PT-016,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์16สีชมพูเข้ม,4200,แผ่น
,,สาทร ชั้น 1,product_P-PT-017,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์17สีชมพูกลาง,800,แผ่น
,,สาทร ชั้น 1,product_P-PT-018,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์18สีน้ำตาล,3400,แผ่น
,,สาทร ชั้น 1,product_P-PT-019,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์19สีดำ,3700,แผ่น
,,สาทร ชั้น 1,product_P-PT-020,กระดาษโปสเตอร์อ่อน 1หน้า เบอร์20สีเทา,4200,แผ่น
,,สาทร ชั้น 1,product_P-PT-022,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์2สีแดงอ่อน,6900,แผ่น
,,สาทร ชั้น 1,product_P-PT-023,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์3สีส้ม,3700,แผ่น
,,สาทร ชั้น 1,product_P-PT-024,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์4สีเหลืองเข้ม,2700,แผ่น
,,สาทร ชั้น 1,product_P-PT-026,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์6สีครีม,2500,แผ่น
,,สาทร ชั้น 1,product_P-PT-028,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์8สีเขียวกลาง,100,แผ่น
,,สาทร ชั้น 1,product_P-PT-030,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์10สีชมพูอ่อน,7100,แผ่น
,,สาทร ชั้น 1,product_P-PT-032,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์12สีฟ้ากลาง,900,แผ่น
,,สาทร ชั้น 1,product_P-PT-034,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์14สีม่วงเข้ม,2100,แผ่น
,,สาทร ชั้น 1,product_P-PT-035,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์15สีม่วงอ่อน,2100,แผ่น
,,สาทร ชั้น 1,product_P-PT-036,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์16สีชมพูเข้ม,2400,แผ่น
,,สาทร ชั้น 1,product_P-PT-037,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์17สีชมพูกลาง,5600,แผ่น
,,สาทร ชั้น 1,product_P-PT-038,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์18สีน้ำตาล,500,แผ่น
,,สาทร ชั้น 1,product_P-PT-040,กระดาษโปสเตอร์อ่อน 2หน้า เบอร์20สีเทา,1300,แผ่น
,,สาทร ชั้น 1,product_P-PT-041,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์1สีแดงเข้ม,3850,แผ่น
,,สาทร ชั้น 1,product_P-PT-042,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์2สีแดงอ่อน,6600,แผ่น
,,สาทร ชั้น 1,product_P-PT-043,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์3สีส้ม,4650,แผ่น
,,สาทร ชั้น 1,product_P-PT-044,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์4สีเหลืองเข้ม,500,แผ่น
,,สาทร ชั้น 1,product_P-PT-045,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์5สีเหลืองอ่อน,600,แผ่น
,,สาทร ชั้น 1,product_P-PT-046,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์6สีครีม,1850,แผ่น
,,สาทร ชั้น 1,product_P-PT-047,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์7สีเขียวเข้ม,5550,แผ่น
,,สาทร ชั้น 1,product_P-PT-048,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์8สีเขียวกลาง,1500,แผ่น
,,สาทร ชั้น 1,product_P-PT-049,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์9สีเขียวอ่อน,3850,แผ่น
,,สาทร ชั้น 1,product_P-PT-050,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์10สีชมพูอ่อน,5600,แผ่น
,,สาทร ชั้น 1,product_P-PT-051,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์11สีฟ้าเข้ม,3600,แผ่น
,,สาทร ชั้น 1,product_P-PT-052,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์12สีฟ้ากลาง,5950,แผ่น
,,สาทร ชั้น 1,product_P-PT-053,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์13สีฟ้าอ่อน,5300,แผ่น
,,สาทร ชั้น 1,product_P-PT-054,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์14สีม่วงเข้ม,2000,แผ่น
,,สาทร ชั้น 1,product_P-PT-055,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์15สีม่วงอ่อน,900,แผ่น
,,สาทร ชั้น 1,product_P-PT-056,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์16สีชมพูเข้ม,550,แผ่น
,,สาทร ชั้น 1,product_P-PT-057,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์17สีชมพูกลาง,450,แผ่น
,,สาทร ชั้น 1,product_P-PT-059,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์19สีดำ,2200,แผ่น
,,สาทร ชั้น 1,product_P-PT-060,กระดาษโปสเตอร์แข็ง หน้าเดี่ยว เบอร์20สีเทา,2000,แผ่น
,,สาทร ชั้น 1,product_P-PT-1SM,กระดาษโปสเตอร์อ่อน 1หน้า คละสี,22500,แผ่น
,,สาทร ชั้น 1,product_P-PT-2SM,กระดาษโปสเตอร์อ่อน 2หน้า คละสี,7600,แผ่น
,,สาทร ชั้น 1,product_P-PT-HM,กระดาษโปสเตอร์แข็ง คละสี,15000,แผ่น
