id,name,brand_id,description_sale,description_purchase,product_main_code,product_sub_code,ean13,old_product_code,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,cover_unit_price,categ_id,uom_id,uom_po_id,paper_size_id,paper_grams_id,paper_nums_id,paper_binding_id,product_pack_id,description,valuation,uos_id,uos_coeff,qty_available
mh_product_284,สมุดบัญชีเนื้อเขียว 5 / 16 ช่องคู่ 3/50,,,,NBL10283,,,06-073,TRUE,TRUE,Stockable Product,Make to Stock,Buy,242.99,Standard Price,0,400,สมุดบัญชีเนื้อเขียว,เล่ม,เล่ม,35.5*38.5,110,50,เย็บเชือก/ปกแข็ง,1*1,,Real Time (automated),,,
mh_product_285,สมุดบัญชีเนื้อเขียว 5 / 16 ช่องคู่ 3/100,,,,NBL10284,,,06-074,TRUE,TRUE,Stockable Product,Make to Stock,Buy,364.49,Standard Price,0,600,สมุดบัญชีเนื้อเขียว,เล่ม,เล่ม,35.5*38.5,110,100,เย็บเชือก/ปกแข็ง,1*1,,Real Time (automated),,,
mh_product_286,สมุดปกพีพีอ่อน 60g 9/30  PPT-9306,,,,LTC10285,,,17-016,TRUE,TRUE,Stockable Product,Make to Stock,Buy,74.77,Standard Price,0,,สมุดปกพีพี,โหล,โหล,16.5*24,60,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_287,สมุดปกพีพีอ่อนเย็บลวด 70g 8/30 ลายใหม่,,,,LTC10286,,,17-005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,102.8,Standard Price,0,20,สมุดปกพีพี,โหล,โหล,18.5*26,70,30,เย็บลวด,1*12,,Real Time (automated),,,
mh_product_288,สมุดริมห่วงปกพีพี PPW-OF-8507,,,,LTC10287,,,17-031,TRUE,TRUE,Stockable Product,Make to Stock,Buy,238.32,Standard Price,0,,สมุดปกพีพี,โหล,โหล,18.5*26,70,50,สันห่วง,1*12,,Real Time (automated),,,
mh_product_289,สมุดปกพีพีขาวทึบริมห่วง 70g 8/60,,,,LTC10288,,,17-015,TRUE,TRUE,Stockable Product,Make to Stock,Buy,261.68,Standard Price,0,45,สมุดปกพีพี,โหล,โหล,18.5*25.5,70,60,สันห่วง,1*12,,Real Time (automated),,,
mh_product_290,สมุดปกพีพีสันห่วงสีดำ ตัด 8/60 70g,,,,LTC10289,,,17-032,TRUE,TRUE,Stockable Product,Make to Stock,Buy,266.36,Standard Price,0,,สมุดปกพีพี,โหล,โหล,18.5*26,70,60,สันห่วง,1*12,,Real Time (automated),,,
mh_product_291,สมุดปกพีพีริมห่วง 70g 16/60 ลายการ์ตูน,,,,LTC10290,,,17-010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,177.57,Standard Price,0,30,สมุดปกพีพี,โหล,โหล,13*18.5,70,60,สันห่วง,1*12,,Real Time (automated),,,
mh_product_292,สมุดริมห่วงปกพีพี 70g PPW-A51007,,,,LTC10291,,,17-024,TRUE,TRUE,Stockable Product,Make to Stock,Buy,313.08,Standard Price,0,,สมุดปกพีพี,โหล,โหล,14.85*21,70,100,สันห่วง,1*6,,Real Time (automated),,,
mh_product_293,สมุดริมห่วงปกพีพี PPW-OF-A5807,,,,LTC10292,,,17-029,TRUE,TRUE,Stockable Product,Make to Stock,Buy,266.36,Standard Price,0,,สมุดปกพีพี,โหล,โหล,14.85*21,70,80,สันห่วง,1*12,,Real Time (automated),,,
mh_product_294,สมุดปกพีพีสันห่วงสีดำ  A5/60 70g,,,,LTC10293,,,17-033,TRUE,TRUE,Stockable Product,Make to Stock,Buy,233.64,Standard Price,0,,สมุดปกพีพี,โหล,โหล,14.85*21,70,60,สันห่วง,1*12,,Real Time (automated),,,
mh_product_295,สมุดสันห่วง PVC-A5/80 80g,,,,LTC10294,,,17-034,TRUE,TRUE,Stockable Product,Make to Stock,Buy,317.76,Standard Price,0,,สมุดปกพีพี,โหล,โหล,14.85*21,80,80,สันห่วง,1*1,,Real Time (automated),,,
mh_product_296,สมุดปกพีพีสันห่วงปกดำ A5/60 70g (ไสกาว),,,,LTC10295,,,17-036,TRUE,TRUE,Stockable Product,Make to Stock,Buy,233.64,Standard Price,0,,สมุดปกพีพี,โหล,โหล,14.85*21,70,60,สันห่วง,1*12,,Real Time (automated),,,
mh_product_297,สมุดปกพีพีขาวทึบ สันห่วง 70g A6/40,,,,LTC10296,,,17-026,TRUE,TRUE,Stockable Product,Make to Stock,Buy,121.5,Standard Price,0,,สมุดปกพีพี,โหล,โหล,10.5*14.8,70,40,สันห่วง,1*12,,Real Time (automated),,,
mh_product_298,สมุดริมห่วงปกพีพี PPW-OF-A6807,,,,LTC10297,,,17-030,TRUE,TRUE,Stockable Product,Make to Stock,Buy,172.9,Standard Price,0,,สมุดปกพีพี,โหล,โหล,10.5*14.8,70,80,สันห่วง,1*12,,Real Time (automated),,,
mh_product_299,สมุดปกพีพีขาวทึบ สันห่วง 70g A7/60,,,,LTC10298,,,17-027,TRUE,TRUE,Stockable Product,Make to Stock,Buy,102.8,Standard Price,0,,สมุดปกพีพี,โหล,โหล,7.4*10.5,70,60,สันห่วง,1*12,,Real Time (automated),,,
mh_product_300,เทมเพลท No.900,,,,STB10299,,,13-001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_301,เทมเพลท No.901,,,,STB10300,,,13-002,TRUE,TRUE,Stockable Product,Make to Stock,Buy,84.11,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_302,เทมเพลท No.902,,,,STB10301,,,13-003,TRUE,TRUE,Stockable Product,Make to Stock,Buy,84.11,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_303,เทมเพลท No.903,,,,STB10302,,,13-004,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_304,เทมเพลท No.904,,,,STB10303,,,13-005,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_305,เทมเพลท No.905,,,,STB10304,,,13-006,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_306,เทมเพลท No.906,,,,STB10305,,,13-007,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_307,เทมเพลท No.907,,,,STB10306,,,13-008,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_308,เทมเพลท No.908,,,,STB10307,,,13-009,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_309,เทมเพลท No.909,,,,STB10308,,,13-010,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_310,เทมเพลท No.910,,,,STB10309,,,13-011,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_311,เทมเพลท ก.ข.ค. ใหญ่,,,,STB10310,,,13-012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,168.22,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_312,เทมเพลท ก.ข.ค. กลาง,,,,STB10311,,,13-013,TRUE,TRUE,Stockable Product,Make to Stock,Buy,102.8,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_313,เทมเพลท ก.ข.ค. เล็ก,,,,STB10312,,,13-014,TRUE,TRUE,Stockable Product,Make to Stock,Buy,93.46,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_314,เทมเพลท ABC. ใหญ่,,,,STB10313,,,13-015,TRUE,TRUE,Stockable Product,Make to Stock,Buy,140.19,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_315,เทมเพลท ABC. กลาง No.600,,,,STB10314,,,13-016,TRUE,TRUE,Stockable Product,Make to Stock,Buy,93.46,Standard Price,0,,เทมเพลท,โหล,โหล,,,,,1*12,,Real Time (automated),,,
mh_product_316,สีฝุ่น สีน้ำเงิน,,,,STA10315,,,13-145,TRUE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_317,สีฝุ่น สีน้ำตาล,,,,STA10316,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_318,สีฝุ่น สีส้มแก่,,,,STA10317,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_319,สีฝุ่น สีชมพู,,,,STA10318,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_320,สีฝุ่น สีเงินสด,,,,STA10319,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_321,สีฝุ่น สีแดง,,,,STA10320,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_322,สีฝุ่น สีฟ้า,,,,STA10321,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_323,สีฝุ่น สีเขียวแก่,,,,STA10322,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_324,สีฝุ่น สีเหลืองสด,,,,STA10323,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_325,สีฝุ่น สีดำ,,,,STA10324,,,13-146,TRUE,TRUE,Stockable Product,Make to Stock,Buy,79.44,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_326,สีฝุ่น สีเงิน,,,,STA10325,,,13-147,TRUE,TRUE,Stockable Product,Make to Stock,Buy,121.5,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_327,สีฝุ่น สีทอง,,,,STA10326,,,13-147,TRUE,TRUE,Stockable Product,Make to Stock,Buy,121.5,Standard Price,0,,สีฝุ่น,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_328,ปากกาเคมี 2 หัว สีดำ,,,,STD10327,,,13-028,TRUE,TRUE,Stockable Product,Make to Stock,Buy,46.73,Standard Price,0,,ปากกาเคมี,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_329,ปากกาเคมี 2 หัว สีแดง,,,,STD10328,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,46.73,Standard Price,0,,ปากกาเคมี,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_330,ปากกาเคมี 2 หัว สีน้ำเงิน,,,,STD10329,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,46.73,Standard Price,0,,ปากกาเคมี,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_331,ดินน้ำมันปอนด์ (ตราผึ้ง),ตราผึ้ง,,,STC10330,,,13-080,TRUE,TRUE,Stockable Product,Make to Stock,Buy,116.82,Standard Price,0,,ดินน้ำมัน,โหล,โหล,,,,,,,Real Time (automated),,,
mh_product_332,ดินสอเขียนกระจก สีขาว,,,,STE10331,,,13-271,TRUE,TRUE,Stockable Product,Make to Stock,Buy,560.75,Standard Price,0,,ดินสอเขียนกระจก,กุรุส,กุรุส,,,,,,,Real Time (automated),,,
mh_product_333,ดินสอเขียนกระจก สีน้ำเงิน,,,,STE10332,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,560.75,Standard Price,0,,ดินสอเขียนกระจก,กุรุส,กุรุส,,,,,,,Real Time (automated),,,
mh_product_334,ดินสอเขียนกระจก สีแดง,,,,STE10333,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,560.75,Standard Price,0,,ดินสอเขียนกระจก,กุรุส,กุรุส,,,,,,,Real Time (automated),,,
mh_product_335,ดินสอเขียนกระจก สีดำ,,,,STE10334,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,560.75,Standard Price,0,,ดินสอเขียนกระจก,กุรุส,กุรุส,,,,,,,Real Time (automated),,,
mh_product_336,ดินสอเขียนกระจก สีน้ำตาล,,,,STE10335,,,,FALSE,TRUE,Stockable Product,Make to Stock,Buy,560.75,Standard Price,0,,ดินสอเขียนกระจก,กุรุส,กุรุส,,,,,,,Real Time (automated),,,
mh_product_337,แฟ้มเสนอเซ็นต์,,,,MSC10336,,,13-088,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,แฟ้มเสนอเซ็นต์,เล่ม,เล่ม,,,,,1*25,,Real Time (automated),,,
mh_product_338,บัตรรถ เบอร์ 2,,,,MSB10337,,,13-139,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บัตรรถ,เล่ม,เล่ม,,,,,1*50,,Real Time (automated),,,
mh_product_339,บัตรรถ เบอร์ 3,,,,MSB10338,,,13-300,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บัตรรถ,เล่ม,เล่ม,,,,,1*50,,Real Time (automated),,,
mh_product_340,บิลเงินสด 3 ชั้น ( 30 ชุด / เล่ม ),ตราเพชร,,,MSA10339,,,13-274,TRUE,TRUE,Stockable Product,Make to Stock,Buy,34.58,Standard Price,0,62,บิล,เล่ม,เล่ม,5.5*8.75 นิ้ว,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_341,บิลเงินสด 2 ชั้น ( 30 ชุด / เล่ม ),ตราเพชร,,,MSA10340,,,13-144,TRUE,TRUE,Stockable Product,Make to Stock,Buy,26.17,Standard Price,0,45,บิล,เล่ม,เล่ม,5.5*8.75 นิ้ว,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_342,ใบส่งของชั่วคราว 3 ชั้น ( 30 ชุด / เล่ม),ตราเพชร,,,MSA10341,,,13-140,TRUE,TRUE,Stockable Product,Make to Stock,Buy,34.58,Standard Price,0,62,บิล,เล่ม,เล่ม,5.5*8.75 นิ้ว,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_343,ใบส่งของชั่วคราว 2 ชั้น ( 30 ชุด / เล่ม),ตราเพชร,,,MSA10342,,,13-143,TRUE,TRUE,Stockable Product,Make to Stock,Buy,26.17,Standard Price,0,45,บิล,เล่ม,เล่ม,5.5*8.75 นิ้ว,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_344,ใบวางบิล 2 ชั้น ( 30 ชุด / เล่ม ),ตราเพชร,,,MSA10343,,,13-275,TRUE,TRUE,Stockable Product,Make to Stock,Buy,26.17,Standard Price,0,45,บิล,เล่ม,เล่ม,5.5*7.31 นิ้ว,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_345,ใบเสร็จรับเงิน 2 ชั้น ( 30 ชุด / เล่ม ),ตราเพชร,,,MSA10344,,,13-276,TRUE,TRUE,Stockable Product,Make to Stock,Buy,26.17,Standard Price,0,45,บิล,เล่ม,เล่ม,5.5*7.31 นิ้ว,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_346,ใบรับรองหักภาษี ณ ที่จ่าย 4 ชั้น ( 25 ชุด / เล่ม ),ตราเพชร,,,MSA10345,,,13-277,TRUE,TRUE,Stockable Product,Make to Stock,Buy,42.52,Standard Price,0,73,บิล,เล่ม,เล่ม,5.5*8.5 นิ้ว,55,25 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_347,บิลเงินสด 2 ชั้น เบอร์ 0 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10346,,,13-287,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,18*25 ซม.,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_348,บิลเงินสด 2 ชั้น เบอร์ 1 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10347,,,13-288,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,15*20.5 ซม.,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_349,บิลเงินสด 2 ชั้น เบอร์ 2 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10348,,,13-289,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,13*12.5 ซม.,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_350,บิลเงินสด 2 ชั้น เบอร์ 3 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10349,,,13-290,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,9.7*17.5 ซม.,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_351,บิลเงินสด 3 ชั้น เบอร์ 0 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10350,,,13-291,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,18*25 ซม.,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_352,บิลเงินสด 3 ชั้น เบอร์ 1 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10351,,,13-292,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,15*21.5 ซม.,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_353,บิลเงินสด 3 ชั้น เบอร์ 2 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10352,,,13-293,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,13*19.5 ซม.,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_354,บิลเงินสด 3 ชั้น เบอร์ 3 ( 30 ชุด / เล่ม ),ตราวีนัส,,,MSA10353,,,13-294,TRUE,TRUE,Stockable Product,Make to Stock,Buy,0,Standard Price,0,,บิล,เล่ม,เล่ม,9.7*17.5 ซม,55,30 ชุด,กาวหัว,1*10,,Real Time (automated),,,
mh_product_355,สมุดปกแข็งสันตรง 70g 5/100 แผ่น ลายเพชร,,,,LTE10354,,,08-061,TRUE,TRUE,Stockable Product,Make to Stock,Buy,532.71,Standard Price,0,80,สมุดปกแข็ง,โหล,โหล,21.5*33 ซม.,70,100,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_356,สมุดปกแข็งสันโค้ง 70g 9/100 แผ่น ลายไม้,,,,LTE10355,,,08-060,TRUE,TRUE,Stockable Product,Make to Stock,Buy,434.58,Standard Price,0,75,สมุดปกแข็ง,โหล,โหล,17.5*25 ซม.,70,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_357,สมุดปกแข็ง 60g 9/100 แผ่น,,,,LTE10356,,,17-018,TRUE,TRUE,Stockable Product,Make to Stock,Buy,200.93,Standard Price,0,30,สมุดปกแข็ง,โหล,โหล,16*23.5 ซม.,60,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_358,สมุดปกแข็งสันตรง 60g 2/70 แผ่น ลายพื้นสี,,,,LTE10357,,,08-064,TRUE,TRUE,Stockable Product,Make to Stock,Buy,285.05,Standard Price,0,40,สมุดปกแข็ง,โหล,โหล,19*31 ซม.,60,70,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_359,สมุดปกแข็ง 60g 20/100  แผ่น,,,,LTE10358,,,17-019,TRUE,TRUE,Stockable Product,Make to Stock,Buy,224.3,Standard Price,0,,สมุดปกแข็ง,โหล,โหล,9.5*21 ซม.,60,100,ปกแข็ง,1*12,,Real Time (automated),,,
mh_product_360,สมุดปกแข็ง 60g 12/100 แผ่น,,,,LTE10359,,,17-020,TRUE,TRUE,Stockable Product,Make to Stock,Buy,280.37,Standard Price,0,,สมุดปกแข็ง,โหล,โหล,12.5*26.5 ซม.,60,100,ปกแข็ง,1*12,,Real Time (automated),,,
mh_product_361,สมุดปกแข็งสันห่วง ขนาด A5 70g 100 แผ่น,,,,LTE10360,,,08-067,TRUE,TRUE,Stockable Product,Make to Stock,Buy,336.45,Standard Price,0,,สมุดปกแข็ง,โหล,โหล,14.85*21 ซม.,70,100,สันห่วง,1*6,,Real Time (automated),,,
mh_product_362,สมุดปกแข็งมุมผ้า 55g 4/100 แผ่น,,,,NBI10361,,,08-029,TRUE,TRUE,Stockable Product,Make to Stock,Buy,579.44,Standard Price,0,75,สมุดปกแข็งมุมผ้า,โหล,โหล,26*37.5 ซม.,55,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_363,สมุดปกแข็งมุมผ้า 55g 5/100 แผ่น,,,,NBI10362,,,08-026,TRUE,TRUE,Stockable Product,Make to Stock,Buy,373.83,Standard Price,0,45,สมุดปกแข็งมุมผ้า,โหล,โหล,19*31 ซม.,55,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_364,สมุดบัญชีจีนมุมผ้ามัน 70g 9/100 แผ่น,,,,LTF10363,,,05-018,TRUE,TRUE,Stockable Product,Make to Stock,Buy,429.91,Standard Price,0,60,สมุดบัญชีจีน,โหล,โหล,12.5*34 ซม.,70,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_365,สมุดบัญชีจีนมุมผ้ามัน 70g 9/150 แผ่น,,,,LTF10364,,,05-019,TRUE,TRUE,Stockable Product,Make to Stock,Buy,607.48,Standard Price,0,85,สมุดบัญชีจีน,โหล,โหล,12.5*34 ซม.,70,150,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_366,สมุดบัญชีจีนมุมผ้ามัน 70g 9/200 แผ่น,,,,LTF10365,,,05-020,TRUE,TRUE,Stockable Product,Make to Stock,Buy,794.39,Standard Price,0,110,สมุดบัญชีจีน,โหล,โหล,12.5*34 ซม.,70,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_367,สมุดบัญชีจีนมุมผ้ามัน 100g 9/100 แผ่น,,,,LTF10366,,,05-024,TRUE,TRUE,Stockable Product,Make to Stock,Buy,546.73,Standard Price,0,75,สมุดบัญชีจีน,โหล,โหล,12.5*34 ซม.,100,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_368,สมุดบัญชีจีนมุมผ้ามัน 100g 9/150 แผ่น,,,,LTF10367,,,05-025,TRUE,TRUE,Stockable Product,Make to Stock,Buy,724.3,Standard Price,0,100,สมุดบัญชีจีน,โหล,โหล,12.5*34 ซม.,100,150,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_369,สมุดบัญชีจีนมุมผ้ามัน 100g 9/200 แผ่น,,,,LTF10368,,,05-026,TRUE,TRUE,Stockable Product,Make to Stock,Buy,934.58,Standard Price,0,130,สมุดบัญชีจีน,โหล,โหล,12.5*34 ซม.,100,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_370,สมุดบัญชีจีนมุมผ้ามัน 70g 12/100 แผ่น,,,,LTF10369,,,05-031,TRUE,TRUE,Stockable Product,Make to Stock,Buy,387.85,Standard Price,0,,สมุดบัญชีจีน,โหล,โหล,12.5*26.5 ซม.,70,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_371,สมุดบัญชีจีนมุมผ้ามัน 70g 12/150 แผ่น,,,,LTF10370,,,05-032,TRUE,TRUE,Stockable Product,Make to Stock,Buy,532.71,Standard Price,0,80,สมุดบัญชีจีน,โหล,โหล,12.5*26.5 ซม.,70,150,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_372,สมุดบัญชีจีนมุมผ้ามัน 70g 12/200 แผ่น,,,,LTF10371,,,05-033,TRUE,TRUE,Stockable Product,Make to Stock,Buy,635.51,Standard Price,0,110,สมุดบัญชีจีน,โหล,โหล,12.5*26.5 ซม.,70,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_373,สมุดบัญชีจีนมุมผ้ามัน 100g 12/100 แผ่น,,,,LTF10372,,,05-021,TRUE,TRUE,Stockable Product,Make to Stock,Buy,457.94,Standard Price,0,65,สมุดบัญชีจีน,โหล,โหล,12.5*26.5 ซม.,100,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_374,สมุดบัญชีจีนมุมผ้ามัน 100g 12/150 แผ่น,,,,LTF10373,,,05-022,TRUE,TRUE,Stockable Product,Make to Stock,Buy,640.19,Standard Price,0,90,สมุดบัญชีจีน,โหล,โหล,12.5*26.5 ซม.,100,150,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_375,สมุดบัญชีจีนมุมผ้ามัน 100g 12/200 แผ่น,,,,LTF10374,,,05-023,TRUE,TRUE,Stockable Product,Make to Stock,Buy,785.05,Standard Price,0,115,สมุดบัญชีจีน,โหล,โหล,12.5*26.5 ซม.,100,200,ปกแข็ง,1*3,,Real Time (automated),,,
mh_product_376,สมุดบัญชีจีนมุมผ้ามัน 80g AA20/100 แผ่น,,,,LTF10375,,,05-035,TRUE,TRUE,Stockable Product,Make to Stock,Buy,233.64,Standard Price,0,35,สมุดบัญชีจีน,โหล,โหล,10*22 ซม,80,100,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_377,สมุดบัญชีจีนมุมผ้ามัน 80g AA20/150 แผ่น,,,,LTF10376,,,05-036,TRUE,TRUE,Stockable Product,Make to Stock,Buy,317.76,Standard Price,0,45,สมุดบัญชีจีน,โหล,โหล,10*22 ซม,80,150,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_378,สมุดบัญชีจีนมุมผ้ามัน 80g AA20/200 แผ่น,,,,LTF10377,,,05-037,TRUE,TRUE,Stockable Product,Make to Stock,Buy,406.54,Standard Price,0,55,สมุดบัญชีจีน,โหล,โหล,10*22 ซม,80,200,ปกแข็ง,1*6,,Real Time (automated),,,
mh_product_379,สมุดบัญชีมุมผ้า 55g 8/40 แผ่น มี 24 บรรทัด,,,,NBF10378,,,05-001,TRUE,TRUE,Stockable Product,Make to Stock,Buy,191.59,Standard Price,0,30,สมุดบัญชีมุมผ้า,โหล,โหล,18.5*25.5 ซม,55,40,ปกแข็ง,1*12,,Real Time (automated),,,
mh_product_380,สมุดบัญชีมุมผ้า 55g 12/100 แผ่น,,,,NBF10379,,,05-012,TRUE,TRUE,Stockable Product,Make to Stock,Buy,228.97,Standard Price,0,30,สมุดบัญชีมุมผ้า,โหล,โหล,12.5*26.5 ซม.,55,100,ปกแข็ง,1*6,,Real Time (automated),,,
