id,name,inventory_line_id/location_id.id,inventory_line_id/product_id/id,inventory_line_id/product_uom/id,inventory_line_id/product_qty
,,30,product_MSL-005,product.uom_เล่ม,0
,,30,product_P-LG-014,product.uom_ห่อ,0
,,30,product_P-LG-012,product.uom_ห่อ,0
,,30,product_P-LG-010,product.uom_ห่อ,0
,,30,product_P-LG-005,product.uom_ห่อ,0
,,30,product_P-LG-006,product.uom_ห่อ,0
,,30,product_P-LG-007,product.uom_ห่อ,0
,,30,product_MSL-006,product.uom_เล่ม,0
,,30,product_P-GB-310G-31*21dot5,product.uom_รีม,0
,,30,product_P-GB-310G-31*43,product.uom_รีม,0
,,30,product_P-CWF-078,product.uom_รีม,0
,,30,product_P-CWF-082,product.uom_รีม,0
,,30,product_P-CWF-084,product.uom_รีม,0
,,30,product_P-CWF-079,product.uom_รีม,0
,,30,product_P-CWF-083,product.uom_รีม,0
,,30,product_P-CWF-080,product.uom_รีม,0
,,30,product_P-CWF-081,product.uom_รีม,0
,,30,product_P-DW-31*21dot5-120G,product.uom_รีม,0
,,30,product_P-CWF-085,product.uom_รีม,0
,,30,product_P-CWF-086,product.uom_รีม,0
,,30,product_P-CWF-087,product.uom_รีม,0
,,30,product_P-CWF-088,product.uom_รีม,0
,,30,product_P-DW-31*21dot5-150G,product.uom_รีม,0
,,30,product_P-WF-100G,product.uom_รีม,0
,,30,product_P-CWF-067,product.uom_รีม,0
,,30,product_P-CWF-071,product.uom_รีม,0
,,30,product_P-CWF-073,product.uom_รีม,0
,,30,product_P-CWF-068,product.uom_รีม,0
,,30,product_P-CWF-072,product.uom_รีม,0
,,30,product_P-CWF-069,product.uom_รีม,0
,,30,product_P-CWF-070,product.uom_รีม,0
,,30,product_P-DW-31*43-120G,product.uom_รีม,0
,,30,product_P-CWF-074,product.uom_รีม,0
,,30,product_P-CWF-075,product.uom_รีม,0
,,30,product_P-CWF-076,product.uom_รีม,0
,,30,product_P-CWF-077,product.uom_รีม,0
,,30,product_P-DW-31*43-150G,product.uom_รีม,0
,,30,product_P-NP-31*43,product.uom_รีม,0
,,30,product_P-TCWF-025,product.uom_รีม,0
,,30,product_P-TCWF-026,product.uom_รีม,0
,,30,product_P-TCWF-027,product.uom_รีม,0
,,30,product_P-TCWF-028,product.uom_รีม,0
,,30,product_P-WF-60G,product.uom_รีม,0
,,30,product_P-WF-70G,product.uom_รีม,0
,,30,product_P-WF-80G,product.uom_รีม,0
,,30,product_MSL-007,product.uom_เล่ม,0
,,30,product_P-HB-NO32-A,product.uom_รีม,0
,,30,product_P-HB-NO32-B,product.uom_รีม,0
,,30,product_MSL-008,product.uom_เล่ม,0
,,30,product_P-FS-NO34,product.uom_ห่อ,0
,,30,product_3453888,product.uom_เล่ม,0
,,30,product_3437931,product.uom_เล่ม,0
,,30,product_3437983,product.uom_เล่ม,0
,,30,product_3438135,product.uom_เล่ม,0
,,30,product_3438089,product.uom_เล่ม,0
,,30,product_3443278,product.uom_เล่ม,0
,,30,product_3437885,product.uom_เล่ม,0
,,30,product_3438037,product.uom_เล่ม,0
,,30,product_3454236,product.uom_เล่ม,0
,,30,product_P-GB-350G-31*21dot5,product.uom_รีม,0
,,30,product_P-GB-350G-31*43,product.uom_รีม,0
,,30,product_N-WA-3D5100,product.uom_เล่ม,0
,,30,product_N-WA-3S5100,product.uom_เล่ม,0
,,30,product_N-GA-3D5100,product.uom_เล่ม,0
,,30,product_N-GA-3S5100,product.uom_เล่ม,0
,,30,product_N-WA-3D5150,product.uom_เล่ม,0
,,30,product_N-WA-3S5150,product.uom_เล่ม,0
,,30,product_N-GA-3D5150,product.uom_เล่ม,0
,,30,product_N-GA-3S5150,product.uom_เล่ม,0
,,30,product_N-WA-3D5200,product.uom_เล่ม,0
,,30,product_N-WA-3S5200,product.uom_เล่ม,0
,,30,product_N-GA-3D5200,product.uom_เล่ม,0
,,30,product_N-GA-3S5200,product.uom_เล่ม,0
,,30,product_P-WCL-3*5,product.uom_ห่อ,0
,,30,product_P-RC-35*47,product.uom_รีม,0
,,30,product_N-WA-3D550,product.uom_เล่ม,0
,,30,product_N-WA-3S550,product.uom_เล่ม,0
,,30,product_N-GA-3D550,product.uom_เล่ม,0
,,30,product_N-GA-3S550,product.uom_เล่ม,0
,,30,product_P-FS-NO36,product.uom_ห่อ,0
,,30,product_N-WA-3D8100,product.uom_เล่ม,0
,,30,product_N-WA-3S8100,product.uom_เล่ม,0
,,30,product_N-WA-3D850,product.uom_เล่ม,0
,,30,product_N-WA-3S850,product.uom_เล่ม,0
,,30,product_N-PN-G940,product.uom_เล่ม,0
,,30,product_N-PN-G980,product.uom_เล่ม,0
,,30,product_2800717,product.uom_เล่ม,0
,,30,__export__.product_product_6909,product.uom_เล่ม,0
,,30,__export__.product_product_6911,product.uom_เล่ม,0
,,30,product_MSK-007,product.uom_เล่ม,0
,,30,product_P-PT-044,product.uom_แผ่น,0
,,30,product_P-TC-SAIKO,product.uom_ห่อ,0
,,30,product_P-TC-AMANO,product.uom_ห่อ,0
,,30,product_P-GB-400G-31*21dot5,product.uom_รีม,0
,,30,product_P-GB-400G-31*43,product.uom_รีม,0
,,30,product_P-GB-450G-31*21dot5,product.uom_รีม,0
,,30,product_P-GB-450G-31*43,product.uom_รีม,0
,,30,product_N-WA-4D5100,product.uom_เล่ม,0
,,30,product_N-WA-4S5100,product.uom_เล่ม,0
,,30,product_N-WA-4D5150,product.uom_เล่ม,0
,,30,product_N-WA-4S5150,product.uom_เล่ม,0
,,30,product_N-WA-4D5200,product.uom_เล่ม,0
,,30,product_N-WA-4S5200,product.uom_เล่ม,0
,,30,product_N-WA-4D550,product.uom_เล่ม,0
