id,warehouse_id,location_id,product_main_code,product_id/id,product_min_qty,product_uom,product_max_qty
count_feb2015_floor1_35,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1207523,product_1207523,10000,เล่ม,0
count_feb2015_floor1_36,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,56875,product_56875,6000,เล่ม,0
count_feb2015_floor1_37,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-BL-260,product_N-BL-260,4000,เล่ม,0
count_feb2015_floor1_38,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-BL-270,product_N-BL-270,5000,เล่ม,0
count_feb2015_floor1_39,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,106700,product_106700,13000,เล่ม,0
count_feb2015_floor1_40,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-BL-280,product_N-BL-280,2000,เล่ม,0
count_feb2015_floor1_41,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2321224,product_2321224,4000,เล่ม,0
count_feb2015_floor1_42,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800541,product_2800541,1000,เล่ม,0
count_feb2015_floor1_43,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2249447,product_2249447,800,เล่ม,0
count_feb2015_floor1_44,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1908008,product_1908008,1200,เล่ม,0
count_feb2015_floor1_45,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1726869,product_1726869,600,เล่ม,0
count_feb2015_floor1_46,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800540,product_2800540,400,เล่ม,0
count_feb2015_floor1_47,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1908007,product_1908007,1200,เล่ม,0
count_feb2015_floor1_48,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,159000,product_159000,25000,เล่ม,0
count_feb2015_floor1_49,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-EF5,product_N-EF5,25000,เล่ม,0
count_feb2015_floor1_50,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-EF10,product_N-EF10,100000,เล่ม,0
count_feb2015_floor1_51,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,159001,product_159001,20000,เล่ม,0
count_feb2015_floor1_52,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,159004,product_159004,15000,เล่ม,0
count_feb2015_floor1_53,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-EF20,product_N-EF20,10000,เล่ม,0
count_feb2015_floor1_54,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F8306,product_N-F8306,2000,เล่ม,0
count_feb2015_floor1_55,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F9100,product_N-F9100,3000,เล่ม,0
count_feb2015_floor1_56,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F920,product_N-F920,70000,เล่ม,0
count_feb2015_floor1_57,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,159002,product_159002,10000,เล่ม,0
count_feb2015_floor1_58,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F940,product_N-F940,40000,เล่ม,0
count_feb2015_floor1_59,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,209768,product_209768,12000,เล่ม,0
count_feb2015_floor1_60,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,268691,product_268691,8000,เล่ม,0
count_feb2015_floor1_61,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F950,product_N-F950,35000,เล่ม,0
count_feb2015_floor1_62,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,949949,product_949949,12000,เล่ม,0
count_feb2015_floor1_63,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1643087,product_1643087,6000,เล่ม,0
count_feb2015_floor1_64,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F960,product_N-F960,10000,เล่ม,0
count_feb2015_floor1_65,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,268693,product_268693,20000,เล่ม,0
count_feb2015_floor1_66,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1300369,product_1300369,1000,เล่ม,0
count_feb2015_floor1_67,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1451547,product_1451547,700,เล่ม,0
count_feb2015_floor1_68,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F980,product_N-F980,20000,เล่ม,0
count_feb2015_floor1_69,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,159003,product_159003,10000,เล่ม,0
count_feb2015_floor1_70,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-F8307,product_N-F8307,2000,เล่ม,0
count_feb2015_floor1_71,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,143722,product_143722,7000,เล่ม,0
count_feb2015_floor1_72,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1451543,product_1451543,13000,เล่ม,0
count_feb2015_floor1_73,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,708067,product_708067,10000,เล่ม,0
count_feb2015_floor1_74,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,846309,product_846309,15000,เล่ม,0
count_feb2015_floor1_75,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-NV-M-A5407,product_N-NV-M-A5407,1500,เล่ม,0
count_feb2015_floor1_76,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800535,product_2800535,576,เล่ม,0
count_feb2015_floor1_77,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-NV-M-8607,product_N-NV-M-8607,500,เล่ม,0
count_feb2015_floor1_78,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800537,product_2800537,1000,เล่ม,0
count_feb2015_floor1_79,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1451548,product_1451548,1200,เล่ม,0
count_feb2015_floor1_80,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800534,product_2800534,400,เล่ม,0
count_feb2015_floor1_81,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-DWF8407,product_N-DWF8407,800,เล่ม,0
count_feb2015_floor1_82,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-9100,product_N-TD-9100,4000,เล่ม,0
count_feb2015_floor1_83,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-930,product_N-TD-930,12000,เล่ม,0
count_feb2015_floor1_84,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184977,product_1184977,60000,เล่ม,0
count_feb2015_floor1_85,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-936,product_N-TD-936,3000,เล่ม,0
count_feb2015_floor1_86,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-940,product_N-TD-940,5000,เล่ม,0
count_feb2015_floor1_87,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,958958,product_958958,15000,เล่ม,0
count_feb2015_floor1_88,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-TD-970,product_N-TD-970,5000,เล่ม,0
count_feb2015_floor1_89,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103106,product_103106,20000,เล่ม,0
count_feb2015_floor1_90,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184820,product_1184820,5000,เล่ม,0
count_feb2015_floor1_91,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-D-810VE,product_N-D-810VE,2000,เล่ม,0
count_feb2015_floor1_92,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,769769,product_769769,15000,เล่ม,0
count_feb2015_floor1_93,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-D-410VE,product_N-D-410VE,1000,เล่ม,0
count_feb2015_floor1_94,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,768768,product_768768,12000,เล่ม,0
count_feb2015_floor1_95,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1911581,product_1911581,10000,เล่ม,0
count_feb2015_floor1_96,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1911582,product_1911582,4000,เล่ม,0
count_feb2015_floor1_97,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103098,product_103098,100000,เล่ม,0
count_feb2015_floor1_98,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,137677,product_137677,3500,เล่ม,0
count_feb2015_floor1_99,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,103104,product_103104,10000,เล่ม,0
count_feb2015_floor1_100,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,124006,product_124006,12000,เล่ม,0
count_feb2015_floor1_101,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,192476,product_192476,10000,เล่ม,0
count_feb2015_floor1_102,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,114236,product_114236,3000,เล่ม,0
count_feb2015_floor1_103,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,114253,product_114253,2000,เล่ม,0
count_feb2015_floor1_104,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,176509,product_176509,3000,เล่ม,0
count_feb2015_floor1_105,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,176510,product_176510,1500,เล่ม,0
count_feb2015_floor1_106,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800087,product_2800087,1000,เล่ม,0
count_feb2015_floor1_107,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127131,product_1127131,20000,เล่ม,0
count_feb2015_floor1_108,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127176,product_1127176,8500,เล่ม,0
count_feb2015_floor1_109,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,708067,product_708067,10000,เล่ม,0
count_feb2015_floor1_110,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1164684,product_1164684,1500,เล่ม,0
count_feb2015_floor1_111,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1812974,product_1812974,3000,เล่ม,0
count_feb2015_floor1_112,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1451544,product_1451544,2000,เล่ม,0
count_feb2015_floor1_113,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1184978,product_1184978,30000,เล่ม,0
count_feb2015_floor1_114,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1918591,product_1918591,5000,เล่ม,0
count_feb2015_floor1_115,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1802561,product_1802561,1500,เล่ม,0
count_feb2015_floor1_116,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800530,product_2800530,7000,เล่ม,0
count_feb2015_floor1_117,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800531,product_2800531,2000,เล่ม,0
count_feb2015_floor1_118,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800532,product_2800532,2000,เล่ม,0
count_feb2015_floor1_119,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800533,product_2800533,1200,เล่ม,0
count_feb2015_floor1_120,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800547,product_2800547,864,เล่ม,0
count_feb2015_floor1_121,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800548,product_2800548,600,เล่ม,0
count_feb2015_floor1_122,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800710,product_2800710,0,เล่ม,0
count_feb2015_floor1_123,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800549,product_2800549,3000,เล่ม,0
count_feb2015_floor1_124,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1993315,product_1993315,12000,เล่ม,0
count_feb2015_floor1_125,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800551,product_2800551,2000,เล่ม,0
count_feb2015_floor1_126,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800552,product_2800552,2000,เล่ม,0
count_feb2015_floor1_127,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2526054,product_2526054,200,เล่ม,0
count_feb2015_floor1_128,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2767605,product_2767605,25000,เล่ม,0
count_feb2015_floor1_129,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1245065,product_1245065,2000,เล่ม,0
count_feb2015_floor1_130,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2188812,product_2188812,400,เล่ม,0
count_feb2015_floor1_131,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1868860,product_1868860,144,เล่ม,0
count_feb2015_floor1_132,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534821,product_1534821,400,เล่ม,0
count_feb2015_floor1_133,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2186434,product_2186434,1500,เล่ม,0
count_feb2015_floor1_134,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800528,product_2800528,3000,เล่ม,0
count_feb2015_floor1_135,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1802560,product_1802560,8000,เล่ม,0
count_feb2015_floor1_136,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,261442,product_261442,10000,เล่ม,0
count_feb2015_floor1_137,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1908011,product_1908011,0,เล่ม,0
count_feb2015_floor1_138,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127130,product_1127130,10000,เล่ม,0
count_feb2015_floor1_139,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127175,product_1127175,2500,เล่ม,0
count_feb2015_floor1_140,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3168615,product_3168615,100,เล่ม,0
count_feb2015_floor1_141,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3168609,product_3168609,300,เล่ม,0
count_feb2015_floor1_142,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534561,product_1534561,2000,เล่ม,0
count_feb2015_floor1_143,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534565,product_1534565,1000,เล่ม,0
count_feb2015_floor1_144,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G940,product_N-SPT-G940,20000,เล่ม,0
count_feb2015_floor1_145,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G980,product_N-SPT-G980,10000,เล่ม,0
count_feb2015_floor1_146,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L940,product_N-SPT-5L940,30000,เล่ม,0
count_feb2015_floor1_147,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L980,product_N-SPT-5L980,15000,เล่ม,0
count_feb2015_floor1_148,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S940,product_N-SPT-S940,400000,เล่ม,0
count_feb2015_floor1_149,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H940,product_N-SPT-H940,50000,เล่ม,0
count_feb2015_floor1_150,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S980,product_N-SPT-S980,200000,เล่ม,0
count_feb2015_floor1_151,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H980,product_N-SPT-H980,30000,เล่ม,0
count_feb2015_floor1_152,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,192476,product_192476,10000,เล่ม,0
count_feb2015_floor1_153,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,192412,product_192412,10000,เล่ม,0
count_feb2015_floor1_154,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G60G940,product_N-SPT-G60G940,1000,เล่ม,0
count_feb2015_floor1_155,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-G60G980,product_N-SPT-G60G980,1000,เล่ม,0
count_feb2015_floor1_156,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L60G940,product_N-SPT-5L60G940,1000,เล่ม,0
count_feb2015_floor1_157,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-5L60G980,product_N-SPT-5L60G980,1000,เล่ม,0
count_feb2015_floor1_158,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S60G940,product_N-SPT-S60G940,10000,เล่ม,0
count_feb2015_floor1_159,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H60G940,product_N-SPT-H60G940,3000,เล่ม,0
count_feb2015_floor1_160,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-S60G980,product_N-SPT-S60G980,40000,เล่ม,0
count_feb2015_floor1_161,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-SPT-H60G980,product_N-SPT-H60G980,2000,เล่ม,0
count_feb2015_floor1_162,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775173,__export__.product_product_7595,0,เล่ม,0
count_feb2015_floor1_163,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775188,__export__.product_product_7596,0,เล่ม,0
count_feb2015_floor1_164,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775196,__export__.product_product_7597,0,เล่ม,0
count_feb2015_floor1_165,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775228,__export__.product_product_7598,0,เล่ม,0
count_feb2015_floor1_166,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3775236,__export__.product_product_7599,0,เล่ม,0
count_feb2015_floor1_167,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-GNB-B5406,product_N-GNB-B5406,50,เล่ม,0
count_feb2015_floor1_168,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-GNB-B5307,product_N-GNB-B5307,500,เล่ม,0
count_feb2015_floor1_169,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,N-GNB-B5407,product_N-GNB-B5407,1000,เล่ม,0
count_feb2015_floor1_170,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3906590,__export__.product_product_7601,600,เล่ม,0
count_feb2015_floor1_171,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3906601,__export__.product_product_7602,300,เล่ม,0
count_feb2015_floor1_172,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,95056,product_95056,725,ห่อ,0
count_feb2015_floor1_173,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,94809,product_94809,1000,ห่อ,0
count_feb2015_floor1_174,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,157360,product_157360,900,ห่อ,0
count_feb2015_floor1_175,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,112477,product_112477,1000,ห่อ,0
count_feb2015_floor1_176,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,235301,product_235301,1000,ห่อ,0
count_feb2015_floor1_177,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,112488,product_112488,1000,ห่อ,0
count_feb2015_floor1_178,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,112493,product_112493,800,ห่อ,0
count_feb2015_floor1_179,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,112507,product_112507,800,ห่อ,0
count_feb2015_floor1_180,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,112480,product_112480,500,ห่อ,0
count_feb2015_floor1_181,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,235302,product_235302,400,ห่อ,0
count_feb2015_floor1_182,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,235308,product_235308,500,ห่อ,0
count_feb2015_floor1_183,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,147372,product_147372,45,ห่อ,0
count_feb2015_floor1_184,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,235307,product_235307,0,ห่อ,0
count_feb2015_floor1_185,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,132067,product_132067,1500,ห่อ,0
count_feb2015_floor1_186,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,94692,product_94692,400,ห่อ,0
count_feb2015_floor1_187,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,94679,product_94679,205,ห่อ,0
count_feb2015_floor1_188,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1185085,product_1185085,108000,แผ่น,0
count_feb2015_floor1_189,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1185096,product_1185096,135000,แผ่น,0
count_feb2015_floor1_190,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-008,product_P-CWF-008,2600,ห่อ,0
count_feb2015_floor1_191,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-013,product_P-CWF-013,600,ห่อ,0
count_feb2015_floor1_192,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-014,product_P-CWF-014,315,ห่อ,0
count_feb2015_floor1_193,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-009,product_P-CWF-009,2700,ห่อ,0
count_feb2015_floor1_194,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-012,product_P-CWF-012,400,ห่อ,0
count_feb2015_floor1_195,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-010,product_P-CWF-010,2300,ห่อ,0
count_feb2015_floor1_196,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-011,product_P-CWF-011,2300,ห่อ,0
count_feb2015_floor1_197,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-015,product_P-CWF-015,250,ห่อ,0
count_feb2015_floor1_198,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,P-CWF-020,product_P-CWF-020,55,ห่อ,0
