id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_nov14_floor1_122,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800710,product_2800710,เล่ม,40,0
count_nov14_floor1_123,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800549,product_2800549,เล่ม,500,0
count_nov14_floor1_124,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1993315,product_1993315,เล่ม,5000,0
count_nov14_floor1_125,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800551,product_2800551,เล่ม,1200,0
count_nov14_floor1_126,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800552,product_2800552,เล่ม,2500,0
count_nov14_floor1_127,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2526054,product_2526054,เล่ม,0,0
count_nov14_floor1_128,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2767605,product_2767605,เล่ม,20000,0
count_nov14_floor1_129,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1245065,product_1245065,เล่ม,2000,0
count_nov14_floor1_130,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2188812,product_2188812,เล่ม,300,0
count_nov14_floor1_131,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1868860,product_1868860,เล่ม,100,0
count_nov14_floor1_132,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534821,product_1534821,เล่ม,500,0
count_nov14_floor1_133,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2186434,product_2186434,เล่ม,1350,0
count_nov14_floor1_134,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,2800528,product_2800528,เล่ม,5000,0
count_nov14_floor1_135,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1802560,product_1802560,เล่ม,5500,0
count_nov14_floor1_136,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,261442,product_261442,เล่ม,5000,0
count_nov14_floor1_137,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1908011,product_1908011,เล่ม,0,0
count_nov14_floor1_138,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127130,product_1127130,เล่ม,12000,0
count_nov14_floor1_139,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1127175,product_1127175,เล่ม,3000,0
count_nov14_floor1_140,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3168615,product_3168615,เล่ม,0,0
count_nov14_floor1_141,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,3168609,product_3168609,เล่ม,0,0
count_nov14_floor1_142,สำเร็จรูป สาทร ชั้น 1,สาทร ชั้น 1,1534561,product_1534561,เล่ม,2000,0
