id,warehouse_id,location_id,product_main_code,product_id/id,product_uom,product_min_qty,product_max_qty
count_feb2016_mhc2_451,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-034,product_P-CWF-034,ห่อ,300,0
count_feb2016_mhc2_452,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-030,product_P-CWF-030,ห่อ,120,0
count_feb2016_mhc2_453,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-031,product_P-CWF-031,ห่อ,100,0
count_feb2016_mhc2_454,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-032,product_P-CWF-032,ห่อ,80,0
count_feb2016_mhc2_455,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-033,product_P-CWF-033,ห่อ,89,0
count_feb2016_mhc2_456,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-046,product_P-CWF-046,ห่อ,10,0
count_feb2016_mhc2_457,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-047,product_P-CWF-047,ห่อ,1,0
count_feb2016_mhc2_458,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-048,product_P-CWF-048,ห่อ,3,0
count_feb2016_mhc2_459,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-049,product_P-CWF-049,ห่อ,4,0
count_feb2016_mhc2_460,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-050,product_P-CWF-050,ห่อ,5,0
count_feb2016_mhc2_461,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-051,product_P-CWF-051,ห่อ,5,0
count_feb2016_mhc2_462,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-052,product_P-CWF-052,ห่อ,10,0
count_feb2016_mhc2_463,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-053,product_P-CWF-053,ห่อ,5,0
count_feb2016_mhc2_464,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-054,product_P-CWF-054,ห่อ,10,0
count_feb2016_mhc2_465,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-055,product_P-CWF-055,ห่อ,5,0
count_feb2016_mhc2_466,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-056,product_P-CWF-056,ห่อ,5,0
count_feb2016_mhc2_467,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-057,product_P-CWF-057,ห่อ,10,0
count_feb2016_mhc2_468,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-062,product_P-CWF-062,ห่อ,15,0
count_feb2016_mhc2_469,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-058,product_P-CWF-058,ห่อ,10,0
count_feb2016_mhc2_470,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-059,product_P-CWF-059,ห่อ,10,0
count_feb2016_mhc2_471,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-060,product_P-CWF-060,ห่อ,7,0
count_feb2016_mhc2_472,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-061,product_P-CWF-061,ห่อ,7,0
count_feb2016_mhc2_473,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-063,product_P-CWF-063,ห่อ,0,0
count_feb2016_mhc2_474,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-064,product_P-CWF-064,ห่อ,0,0
count_feb2016_mhc2_475,สำเร็จรูป มหาชัย,FG มหาชัย,P-CWF-065,product_P-CWF-065,ห่อ,0,0
count_feb2016_mhc2_476,สำเร็จรูป มหาชัย,FG มหาชัย,P-TCWF-001,product_P-TCWF-001,ห่อ,150,0
