id,name,inventory_line_id/location_id,inventory_line_id/product_id/id,ปป,inventory_line_id/product_qty,inventory_line_id/product_uom
,,สาทร ชั้น 1,product_MSB-NO902,เทมเพลท No.902,,โหล
,,สาทร ชั้น 1,product_MSB-NO903,เทมเพลท No.903,,โหล
,,สาทร ชั้น 1,product_MSB-NO904,เทมเพลท No.904,,โหล
,,สาทร ชั้น 1,product_MSB-NO905,เทมเพลท No.905,,โหล
,,สาทร ชั้น 1,product_MSB-NO906,เทมเพลท No.906,,โหล
,,สาทร ชั้น 1,product_MSB-NO907,เทมเพลท No.907,,โหล
,,สาทร ชั้น 1,product_MSB-NO908,เทมเพลท No.908,,โหล
,,สาทร ชั้น 1,product_MSB-NO909,เทมเพลท No.909,,โหล
,,สาทร ชั้น 1,product_MSB-NO910,เทมเพลท No.910,,โหล
,,สาทร ชั้น 1,product_MSJ-NO2,บัตรรถ No.2 ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSJ-NO3,บัตรรถ No.3 ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_1185085,"เทสโก้แวลู บัตรลงเวลา "" ไซโก้ ""  ",,แผ่น
,,สาทร ชั้น 1,product_1185096,"เทสโก้แวลู บัตรลงเวลา "" อามาโน่ ""  ",,แผ่น
,,สาทร ชั้น 1,product_P-TC-SAIKO,บัตรลงเวลา ไซโก้ 400แกรม 100แผ่น,,ห่อ
,,สาทร ชั้น 1,product_P-TC-AMANO,บัตรลงเวลา อามาโน่ 400แกรม 100แผ่น,,ห่อ
,,สาทร ชั้น 1,product_172584,บัตรตอกเวลา OD #AMANO ,,เล่ม
,,สาทร ชั้น 1,product_MSK-005,ใบวางบิล 2ชั้น ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSK-002,บิลเงินสด 2ชั้น ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSK-006,ใบเสร็จรับเงิน 2ชั้น ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSK-004,ใบส่งของชั่วคราว 2ชั้น ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSK-001,บิลเงินสด 3ชั้น ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSK-003,ใบส่งของชั่วคราว 3ชั้น ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSK-007,ใบรับรองหักภาษี ณ ที่จ่าย4ชั้น ตราเพชร,,เล่ม
,,สาทร ชั้น 1,product_MSL-001,บิลเงินสด 2ชั้น เบอร์0 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_MSL-002,บิลเงินสด 2ชั้น เบอร์1 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_MSL-003,บิลเงินสด 2ชั้น เบอร์2 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_MSL-004,บิลเงินสด 2ชั้น เบอร์3 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_MSL-005,ใบส่งของ 3ชั้น เบอร์0 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_MSL-006,ใบส่งของ 3ชั้น เบอร์1 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_MSL-007,ใบส่งของ 3ชั้น เบอร์2 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_MSL-008,ใบส่งของ 3ชั้น เบอร์3 วีนัส,,เล่ม
,,สาทร ชั้น 1,product_P-FC-002,ปกรายงาน A4 150แกรม 50แผ่น ลายเรียบ,,ห่อ
,,สาทร ชั้น 1,product_P-FC-003,ปกรายงาน A4 150แกรม 50แผ่น ลายหนังช้าง,,ห่อ
,,สาทร ชั้น 1,product_P-FC-001,ปกรายงาน A4 150แกรม 50แผ่น ลายแฟนซีMH-FC-150,,ห่อ
,,สาทร ชั้น 1,product_132067,ปกรายงานแฟนซี A4  150g,,ห่อ
,,สาทร ชั้น 1,product_94679,ปกรายงานพิมพ์ลาย A4  150g  50 แผ่น,,ห่อ
,,สาทร ชั้น 1,product_94692,ปกรายงานพิมพ์หนังช้าง A4  150g  50 แผ่น,,ห่อ
,,สาทร ชั้น 1,product_P-FC-004,ปกรายงาน A4 180แกรม 50แผ่น ลายมุก,,ห่อ
,,สาทร ชั้น 1,product_P-FC-A4-2T,ปกรายงาน A4 180แกรม 50แผ่น ลายทูโทน2T-180,,ห่อ
,,สาทร ชั้น 1,product_94796,ปกรายงานลายมุก A4  180g  50 แผ่น,,ห่อ
,,สาทร ชั้น 1,product_182499,กระดาษทำปกลายแฟนซี OFM A4 150G P25 ,,ห่อ
,,สาทร ชั้น 1,product_182500,กระดาษทำปกลายแฟนซี OFM A4 150G P50 ,,ห่อ
,,สาทร ชั้น 1,product_MSD,ปากกาเคมี,,ด้าม
,,สาทร ชั้น 1,product_MSC-RD,ปากกาลูกลื่น หมึกแดง,,ด้าม
,,สาทร ชั้น 1,product_MSC-BL,ปากกาลูกลื่น หมึกน้ำเงิน,,ด้าม
,,สาทร ชั้น 1,product_MSF,ไม้บรรทัด,,อัน
,,สาทร ชั้น 1,product_MSG,ยางลบ,,อัน
,,สาทร ชั้น 1,__export__.product_product_6887,แฟ้มสั่งทำ,,เล่ม
,,สาทร ชั้น 1,product_MSI-010,สีฝุ่น สีดำ,,โหล
,,สาทร ชั้น 1,product_MSI-012,สีฝุ่น สีทอง,,โหล
,,สาทร ชั้น 1,product_MSI-007,สีฝุ่น สีฟ้า,,โหล
,,สาทร ชั้น 1,product_MSI-006,สีฝุ่น สีแดง,,โหล
,,สาทร ชั้น 1,product_MSI-004,สีฝุ่น สีชมพู,,โหล
,,สาทร ชั้น 1,product_MSI-011,สีฝุ่น สีเงิน,,โหล
,,สาทร ชั้น 1,product_MSI-002,สีฝุ่น สีน้ำตาล,,โหล
,,สาทร ชั้น 1,product_MSI-003,สีฝุ่น สีส้มแก่,,โหล
,,สาทร ชั้น 1,product_MSI-005,สีฝุ่น สีเงินสด,,โหล
,,สาทร ชั้น 1,product_MSI-001,สีฝุ่น สีน้ำเงิน,,โหล
,,สาทร ชั้น 1,product_MSI-008,สีฝุ่น สีเขียวแก่,,โหล
,,สาทร ชั้น 1,product_MSI-009,สีฝุ่น สีเหลืองสด,,โหล
