Location Code,จังหวัด,เขต/อำเภอ,แขวง/ตำบล,รหัสไปรษณีย์
201004,ชลบุรี,อำเภอบ่อทอง,ธาตุทอง,20270
201005,ชลบุรี,อำเภอบ่อทอง,เกษตรสุวรรณ,20270
201006,ชลบุรี,อำเภอบ่อทอง,พลวงทอง,20270
201101,ชลบุรี,อำเภอเกาะจันทร์,เกาะจันทร์,20240
201102,ชลบุรี,อำเภอเกาะจันทร์,ท่าบุญมี,20240
210101,ระยอง,อำเภอเมืองระยอง,ท่าประดู่,21000
210102,ระยอง,อำเภอเมืองระยอง,เชิงเนิน,21000
210103,ระยอง,อำเภอเมืองระยอง,ตะพง,21000
210104,ระยอง,อำเภอเมืองระยอง,ปากน้ำ,21000
210105,ระยอง,อำเภอเมืองระยอง,เพ,21160
210106,ระยอง,อำเภอเมืองระยอง,แกลง,21160
210107,ระยอง,อำเภอเมืองระยอง,บ้านแลง,21000
210108,ระยอง,อำเภอเมืองระยอง,นาตาขวัญ,21000
210109,ระยอง,อำเภอเมืองระยอง,เนินพระ,21000
210110,ระยอง,อำเภอเมืองระยอง,กะเฉด,21100
210111,ระยอง,อำเภอเมืองระยอง,ทับมา,21000
210112,ระยอง,อำเภอเมืองระยอง,น้ำคอก,21000
210113,ระยอง,อำเภอเมืองระยอง,ห้วยโป่ง,21150
210114,ระยอง,อำเภอเมืองระยอง,มาบตาพุด,21150
210115,ระยอง,อำเภอเมืองระยอง,สำนักทอง,21100
210201,ระยอง,อำเภอบ้านฉาง,สำนักท้อน,21130
210202,ระยอง,อำเภอบ้านฉาง,พลา,21130
210203,ระยอง,อำเภอบ้านฉาง,บ้านฉาง,21130
210301,ระยอง,อำเภอแกลง,ทางเกวียน,21110
210302,ระยอง,อำเภอแกลง,วังหว้า,21110
210303,ระยอง,อำเภอแกลง,ชากโดน,21110
