id,name,partner_id,brand_id,description_sale,description_purchase,product_main_code,active,product_sub_code,partner_barcode,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,cover_unit_price,categ_id,uom_id,uom_po_id,uom_so_id,paper_size_id,paper_grams_id,paper_nums_id,paper_binding_id,product_pack_id,description,valuation,uos_id,uos_coeff,qty_available
product_235302,Q-BIZ กระดาษการ์ดสีม่วง 110g A4 100 ผ. ,บมจ. สยามแม็คโคร (HQ),,,,235302,TRUE,,8851419008444,TRUE,FALSE,Stockable Product,Make to Stock,Buy,40,Standard Price,0,0,กระดาษการ์ดสี,ห่อ,ห่อ,ห่อ,A4,110,100,,1*1,,Real Time (automated),,,
product_235307,Q-BIZ กระดาษถ่ายเอกสารสีม่วง 80g A4 100 แผ่น No.10,บมจ. สยามแม็คโคร (HQ),,,,235307,TRUE,,8851419008451,TRUE,FALSE,Stockable Product,Make to Stock,Buy,33.5,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,100,,1*1,,Real Time (automated),,,
product_235308,Q-BIZ กระดาษถ่ายเอกสารสีเหลืองทอง 80g A4 100 แผ่น No.11,บมจ. สยามแม็คโคร (HQ),,,,235308,TRUE,,8851419008468,TRUE,FALSE,Stockable Product,Make to Stock,Buy,33.5,Standard Price,0,0,กระดาษถ่ายเอกสารสี,ห่อ,ห่อ,ห่อ,A4,80,100,,1*1,,Real Time (automated),,,
product_26000,สมุดปกแข็ง 70g 5/100 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,26000,TRUE,,8851419007300,TRUE,FALSE,Stockable Product,Make to Stock,Buy,51.1666666667,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,ห่อ/3,21.5*33,70,100,,1*3,,Real Time (automated),,,
product_56875,สมุดปกแข็ง 55g 2/70 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,56875,TRUE,,8851419000011,TRUE,FALSE,Stockable Product,Make to Stock,Buy,19.375,Standard Price,0,0,สมุดปกน้ำเงิน,เล่ม,เล่ม,ห่อ/6,19*31,55,70,,1*6,,Real Time (automated),,,
product_94679,ปกรายงานพิมพ์ลาย A4  150g  50 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,94679,TRUE,,8851419011987,TRUE,FALSE,Stockable Product,Make to Stock,Buy,48.5,Standard Price,0,0,ปกรายงาน,ห่อ,ห่อ,ห่อ,A4,150,50,,1*1,,Real Time (automated),,,
product_94692,ปกรายงานพิมพ์หนังช้าง A4  150g  50 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,94692,TRUE,,8851419011994,TRUE,FALSE,Stockable Product,Make to Stock,Buy,48.5,Standard Price,0,0,ปกรายงาน,ห่อ,ห่อ,ห่อ,A4,150,50,,1*1,,Real Time (automated),,,
product_94796,ปกรายงานลายมุก A4  180g  50 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,94796,TRUE,,8851419012014,TRUE,FALSE,Stockable Product,Make to Stock,Buy,75,Standard Price,0,0,ปกรายงาน,ห่อ,ห่อ,ห่อ,A4,180,50,,1*1,,Real Time (automated),,,
product_114225,สมุดบัญชีจีนปกหนัง 60g 12/100,บมจ. สยามแม็คโคร (HQ),,,,114225,TRUE,,8851419005528,TRUE,FALSE,Stockable Product,Make to Stock,Buy,24.8333333333,Standard Price,0,0,สมุดบัญชีจีน,เล่ม,เล่ม,ห่อ/3,12.5*25,60,100,,1*3,,Real Time (automated),,,
product_114232,สมุดบัญชีจีนปกหนัง 60g 20/70,บมจ. สยามแม็คโคร (HQ),,,,114232,TRUE,,8851419004453,TRUE,FALSE,Stockable Product,Make to Stock,Buy,16.5,Standard Price,0,0,สมุดบัญชีจีน,เล่ม,เล่ม,ห่อ/3,9.5*21,60,70,,1*3,,Real Time (automated),,,
product_114236,สมุดปกอ่อนสันกาว 8/30 GNB-B5307,บมจ. สยามแม็คโคร (HQ),,,,114236,TRUE,,899138900626,TRUE,FALSE,Stockable Product,Make to Stock,Buy,8.8333333333,Standard Price,0,0,สมุดปกแฟนซีสันกาว,เล่ม,เล่ม,ห่อ/6,17.9*25.2,70,30,,1*6,,Real Time (automated),,,
product_114253,สมุดปกอ่อนสันกาว 8/40 GNB-B5407,บมจ. สยามแม็คโคร (HQ),,,,114253,TRUE,,8991389300633,TRUE,FALSE,Stockable Product,Make to Stock,Buy,11.0833333333,Standard Price,0,0,สมุดปกแฟนซีสันกาว,เล่ม,เล่ม,ห่อ/6,17.9*25.2,70,40,,1*6,,Real Time (automated),,,
product_132067,ปกรายงานแฟนซี A4  150g,บมจ. สยามแม็คโคร (HQ),,,,132067,TRUE,,8851419007713,TRUE,FALSE,Stockable Product,Make to Stock,Buy,48,Standard Price,0,0,ปกรายงาน,ห่อ,ห่อ,ห่อ,A4,150,50,,1*1,,Real Time (automated),,,
product_143720,สมุดปกพีพีริมห่วง 70g 16/60,บมจ. สยามแม็คโคร (HQ),,,,143720,TRUE,,8851419007775,TRUE,FALSE,Stockable Product,Make to Stock,Buy,16.5,Standard Price,0,0,สมุดปกพีพี,เล่ม,เล่ม,ห่อ/4,13*18.5,70,60,,1*4,,Real Time (automated),,,
product_143722,สมุดปกอ่อน 70g 8/30 F8307,บมจ. สยามแม็คโคร (HQ),,,,143722,TRUE,,8851419007874,TRUE,FALSE,Stockable Product,Make to Stock,Buy,9.0208333333,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/12,18.5*26,70,30,,1*12,,Real Time (automated),,,
product_159000,สมุดปกภาพ 55g 9/14  5บาท EF,บมจ. สยามแม็คโคร (HQ),,,,159000,TRUE,,8851419008291,TRUE,FALSE,Stockable Product,Make to Stock,Buy,2.3645833333,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/24,16*23.5,55,14,,1*24,,Real Time (automated),,,
product_159001,สมุดปกภาพ 55g 9/34  10บาท EF,บมจ. สยามแม็คโคร (HQ),,,,159001,TRUE,,8851419008307,TRUE,FALSE,Stockable Product,Make to Stock,Buy,5.4375,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/12,16*23.5,55,34,,1*12,,Real Time (automated),,,
product_159002,สมุดปกภาพ 60g 9/20 F920,บมจ. สยามแม็คโคร (HQ),,,,159002,TRUE,,8851419005573,TRUE,FALSE,Stockable Product,Make to Stock,Buy,3.4375,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/24,16*23.5,60,20,,1*24,,Real Time (automated),,,
product_159003,สมุดปกภาพ 60g 9/80 F980,บมจ. สยามแม็คโคร (HQ),,,,159003,TRUE,,8851419005115,TRUE,FALSE,Stockable Product,Make to Stock,Buy,11.5416666667,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/6,16*23.5,60,80,,1*6,,Real Time (automated),,,
product_159004,สมุดปกภาพ 55g 9/80 20บาท EF,บมจ. สยามแม็คโคร (HQ),,,,159004,TRUE,,8851419008314,TRUE,FALSE,Stockable Product,Make to Stock,Buy,10.2083333333,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/6,16*23.5,55,80,,1*6,,Real Time (automated),,,
product_192403,สมุดชื่อ ชั้น วิชา 55g 9/40 แผ่น เส้นธรรมดา,บมจ. สยามแม็คโคร (HQ),,,,192403,TRUE,,8851419011772,TRUE,FALSE,Stockable Product,Make to Stock,Buy,5.9166666667,Standard Price,0,0,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,ห่อ/6,16.5*24,55,40,,1*6,,Real Time (automated),,,
product_192412,สมุด สพฐ. 55g 9/40 แผ่น เส้นครึ่งบรรทัด,บมจ. สยามแม็คโคร (HQ),,,,192412,TRUE,,8851419014285,TRUE,FALSE,Stockable Product,Make to Stock,Buy,5.75,Standard Price,0,0,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,ห่อ/6,16.5*24,55,40,,1*6,,Real Time (automated),,,
product_192472,สมุดชื่อ ชั้น วิชา 55g 9/40 แผ่น เส้นครึ่งบรรทัด,บมจ. สยามแม็คโคร (HQ),,,,192472,TRUE,,8851419012410,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.0833333333,Standard Price,0,0,สมุดพิมพ์ชื่อ ชั้น วิชา,เล่ม,เล่ม,ห่อ/6,16.5*24,55,40,,1*6,,Real Time (automated),,,
product_192476,สมุด สพฐ. 55g 9/40 แผ่น เส้นธรรมดา,บมจ. สยามแม็คโคร (HQ),,,,192476,TRUE,,8851419014667,TRUE,FALSE,Stockable Product,Make to Stock,Buy,5.5833333333,Standard Price,0,0,สมุดพิมพ์ตราสพฐ,เล่ม,เล่ม,ห่อ/6,16.5*24,55,40,,1*6,,Real Time (automated),,,
product_209768,สมุดปกภาพ  60g A9/40 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,209768,TRUE,,8851419000813,TRUE,FALSE,Stockable Product,Make to Stock,Buy,5.7708333333,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/12,16*23.5,60,40,,1*12,,Real Time (automated),,,
product_291187,สมุดฉีก  4/100 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,291187,TRUE,,8851419000288,TRUE,FALSE,Stockable Product,Make to Stock,Buy,4.02,Standard Price,0,0,สมุดฉีกเย็บลวด,เล่ม,เล่ม,ห่อ/25,8.8*12.5,50,100,,1*25,,Real Time (automated),,,
product_444029,สมุดปกพีพีริมลวด 70g 32/30,บมจ. สยามแม็คโคร (HQ),,,,444029,TRUE,,8851419015398,TRUE,FALSE,Stockable Product,Make to Stock,Buy,3.25,Standard Price,0,0,สมุดปกพีพี,เล่ม,เล่ม,ห่อ/12,,70,30,,1*12,,Real Time (automated),,,
product_444048,สมุดโน๊ต 70g A7/30,บมจ. สยามแม็คโคร (HQ),,,,444048,TRUE,,8851419008956,TRUE,FALSE,Stockable Product,Make to Stock,Buy,2.0833333333,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/12,,70,30,,1*12,,Real Time (automated),,,
product_444057,สมุดปกแข็งสันห่วง 70g A6/80,บมจ. สยามแม็คโคร (HQ),,,,444057,TRUE,,8851419015671,TRUE,FALSE,Stockable Product,Make to Stock,Buy,21.3333333333,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,ห่อ/3,,70,80,,1*3,,Real Time (automated),,,
product_444058,สมุดบัญชีปกแข็ง 60g 20/100 HV201006,บมจ. สยามแม็คโคร (HQ),,,,444058,TRUE,,8851419008178,TRUE,FALSE,Stockable Product,Make to Stock,Buy,22.5,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,ห่อ/3,,60,100,,1*3,,Real Time (automated),,,
product_444059,สมุดบัญชีปกแข็ง 60g 12/100 HV121006,บมจ. สยามแม็คโคร (HQ),,,,444059,TRUE,,8851419008185,TRUE,FALSE,Stockable Product,Make to Stock,Buy,28,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,ห่อ/3,,60,100,,1*3,,Real Time (automated),,,
product_482482,สมุดปกแข็งมุมผ้า 55g 5/100 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,482482,TRUE,,8851419000066,TRUE,FALSE,Stockable Product,Make to Stock,Buy,37.25,Standard Price,0,0,สมุดปกแข็งมุมผ้า,เล่ม,เล่ม,ห่อ/2,19*31,55,100,,1*2,,Real Time (automated),,,
product_649519,สมุดฉีกหนา เบอร์ 5  75 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,649519,TRUE,,8851419001964,TRUE,FALSE,Stockable Product,Make to Stock,Buy,1.665,Standard Price,0,0,สมุดฉีกเย็บลวด,เล่ม,เล่ม,ห่อ/50,5*10,50,75,,1*50,,Real Time (automated),,,
product_768768,สมุดวาดเขียนวีนัส 120g 4/10 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,768768,TRUE,,8851419000103,TRUE,FALSE,Stockable Product,Make to Stock,Buy,8.1666666667,Standard Price,0,0,สมุดวาดเขียน,เล่ม,เล่ม,ห่อ/12,26.5*38,120,10,,1*12,,Real Time (automated),,,
product_769769,สมุดวาดเขียนวีนัส 100g 8/10 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,769769,TRUE,,8851419000110,TRUE,FALSE,Stockable Product,Make to Stock,Buy,3.7916666667,Standard Price,0,0,สมุดวาดเขียน,เล่ม,เล่ม,ห่อ/12,26.5*19,100,10,,1*12,,Real Time (automated),,,
product_949949,สมุดปกภาพ  60g 9/50 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,949949,TRUE,,8851419004415,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7.2083333333,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,ห่อ/12,16*23.5,60,50,,1*12,,Real Time (automated),,,
product_950950,สมุดวาดเขียนปกภาพ 100g 8/10 แผ่น,บมจ. สยามแม็คโคร (HQ),,,,950950,TRUE,,8851419000332,TRUE,FALSE,Stockable Product,Make to Stock,Buy,4.2083333333,Standard Price,0,0,สมุดวาดเขียน,เล่ม,เล่ม,ห่อ/12,26.5*19,100,10,,1*12,,Real Time (automated),,,
product_958958,สมุดปกลายไทย  55g A9/40,บมจ. สยามแม็คโคร (HQ),,,,958958,TRUE,,8851419000035,TRUE,FALSE,Stockable Product,Make to Stock,Buy,5.0416666667,Standard Price,0,0,สมุดลายไทย,เล่ม,เล่ม,ห่อ/12,16.5*24,55,40,,1*12,,Real Time (automated),,,
product_984984,สมุดโน๊ตปกหนัง No.136,บมจ. สยามแม็คโคร (HQ),,,,984984,TRUE,,8851419000042,TRUE,FALSE,Stockable Product,Make to Stock,Buy,5.5833333333,Standard Price,0,0,สมุดโน๊ตปกหนังพีวีซี,เล่ม,เล่ม,ห่อ/12,6.5*10,80,30,,1*12,,Real Time (automated),,,
product_1184820,เทสโก้แวลู สมุดปกแข็งลายไทย   9/60 แพ็ค 6 ,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1184820,TRUE,,8853447021150,TRUE,FALSE,Stockable Product,Make to Stock,Buy,8.8333333333,Standard Price,0,0,สมุดลายไทย,เล่ม,เล่ม,หีบ/6/12,,50,60,,1*6*12,,Real Time (automated),,,
product_1184977,เทสโก้แวลู สมุดปกอ่อนลายไทย   9/30 แผ่นรวมปก แพ็ค 12,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1184977,TRUE,,8853447021167,TRUE,FALSE,Stockable Product,Make to Stock,Buy,2.7916666667,Standard Price,0,0,สมุดลายไทย,เล่ม,เล่ม,หีบ/12/24,,50,30,,1*12*24,,Real Time (automated),,,
product_1184978,เทสโก้แวลู สมุดปกอ่อนคละสี  9/26 แผ่น แพ็ค12,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1184978,TRUE,,8853447021181,TRUE,FALSE,Stockable Product,Make to Stock,Buy,3.125,Standard Price,0,0,สมุดเบ็ดเตล็ด,เล่ม,เล่ม,หีบ/12/24,,55,26,,1*12*24,,Real Time (automated),,,
product_1184979,เทสโก้แวลู สมุดปกแข็งมุมมัน  70แกรม  5/100  แผ่นรวมปก แพ็ค 3,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1184979,TRUE,,8853447021211,TRUE,FALSE,Stockable Product,Make to Stock,Buy,39.6666666667,Standard Price,0,0,สมุดปกแข็งมุมมัน,เล่ม,เล่ม,หีบ/3/12,,70,100,,1*3*12,,Real Time (automated),,,
product_1184980,เทสโก้แวลู สมุดฉีกเล่มเล็ก  4/90 แพ็ค 10,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1184980,TRUE,,8853447021136,TRUE,FALSE,Stockable Product,Make to Stock,Buy,3,Standard Price,0,0,สมุดฉีกเย็บลวด,เล่ม,เล่ม,หีบ/10/24,,50,90,,1*10*24,,Real Time (automated),,,
product_1185085,"เทสโก้แวลู บัตรลงเวลา "" ไซโก้ ""  ",บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1185085,TRUE,,8853447021228,TRUE,FALSE,Stockable Product,Make to Stock,Buy,0.49,Standard Price,0,0,บัตรลงเวลา,แผ่น,แผ่น,หีบ/100/24,,400,100,,1*100*24,,Real Time (automated),,,
product_1185096,"เทสโก้แวลู บัตรลงเวลา "" อามาโน่ ""  ",บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1185096,TRUE,,8853447021235,TRUE,FALSE,Stockable Product,Make to Stock,Buy,0.49,Standard Price,0,0,บัตรลงเวลา,แผ่น,แผ่น,หีบ/100/24,,400,100,,1*100*24,,Real Time (automated),,,
product_1207523,เทสโก้แวลู สมุดปกแข็งสีน้ำเงิน 2/70 แพ็ค 3,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1207523,TRUE,,8853447021907,TRUE,FALSE,Stockable Product,Make to Stock,Buy,16.3333333333,Standard Price,0,0,สมุดปกน้ำเงิน,เล่ม,เล่ม,หีบ/3/12,,55,70,,1*3*12,,Real Time (automated),,,
product_1918591,เทสโก้แวลู สมุดปกอ่อน  20 แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1918591,TRUE,,8851419010256,TRUE,FALSE,Stockable Product,Make to Stock,Buy,3.6,Standard Price,0,0,สมุดเบ็ดเตล็ด,เล่ม,เล่ม,หีบ/24,,50,20,,1*24,,Real Time (automated),,,
product_2800528,เทสโก้ แวลู สมุดฉีกรายงานA4/30 แผ่น  60แกรม,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,2800528,TRUE,,8851419015657,TRUE,FALSE,Stockable Product,Make to Stock,Buy,10,Standard Price,0,0,สมุดฉีกรายงาน,เล่ม,เล่ม,หีบ/48,,55,30,,1*48,,Real Time (automated),,,
product_2800529,เทสโก้ แวลู สมุดบัญชีจีนเล็ก 20/100 แผ่นรวมปก 55แกรม,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,2800529,TRUE,,8851419015732,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.75,Standard Price,0,0,สมุดบัญชีจีน,เล่ม,เล่ม,หีบ/24,,55,44,,1*24,,Real Time (automated),,,
product_1911581,เทสโก้ สมุดวาดเขียนเล็ก 80 แกรม  10 แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1911581,TRUE,,8851419010218,TRUE,FALSE,Stockable Product,Make to Stock,Buy,3.35,Standard Price,0,0,สมุดวาดเขียน,เล่ม,เล่ม,หีบ/24,,80,10,,1*24,,Real Time (automated),,,
product_1911582,เทสโก้ สมุดวาดเขียนใหญ่ 80 แกรม  10 แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1911582,TRUE,,8851419010225,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.5,Standard Price,0,0,สมุดวาดเขียน,เล่ม,เล่ม,หีบ/24,,80,10,,1*24,,Real Time (automated),,,
product_1802555,เทสโก้ สมุดบัญชีHV121006เล่มยาว 60 แกรม100แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1802555,TRUE,,8851419008185,TRUE,FALSE,Stockable Product,Make to Stock,Buy,24,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/6,,60,100,,1*6,,Real Time (automated),,,
product_268335,เทสโก้ สมุดบัญชีจีนเล็ก  20/100 แผ่นรวมปก แพ็ค 6,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,268335,TRUE,,8851419002039,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.1666666667,Standard Price,0,0,สมุดบัญชีจีน,เล่ม,เล่ม,หีบ/6/12,,55,36,,1*6*12,,Real Time (automated),,,
product_1908007,เทสโก้ สมุดริมลวด B5 70 แกรม 60 แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1908007,TRUE,,8851419010232,TRUE,FALSE,Stockable Product,Make to Stock,Buy,21.5,Standard Price,0,0,สมุดปกพีพี,เล่ม,เล่ม,หีบ/12,,70,60,,1*12,,Real Time (automated),,,
product_1908008,เทสโก้ สมุดริมลวดเล่มเล็ก  A6 70 แกรม 40 แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1908008,TRUE,,8851419010249,TRUE,FALSE,Stockable Product,Make to Stock,Buy,11.5,Standard Price,0,0,สมุดปกพีพี,เล่ม,เล่ม,หีบ/12,,70,40,,1*12,,Real Time (automated),,,
product_1802560,เทสโก้ สมุดมุงหลังคา B5 70 แกรม 30 แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1802560,TRUE,,8851419008604,TRUE,FALSE,Stockable Product,Make to Stock,Buy,9,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,70,30,,1*12,,Real Time (automated),,,
product_1802561,เทสโก้ สมุดสันกาว B5 70 แกรม 30 แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1802561,TRUE,,8851419008611,TRUE,FALSE,Stockable Product,Make to Stock,Buy,9.5,Standard Price,0,0,สมุดปกแฟนซีสันกาว,เล่ม,เล่ม,หีบ/12,,70,30,,1*12,,Real Time (automated),,,
product_261442,เทสโก้ สมุดโน๊ตปกสี 9/60 แผ่นรวมปก แพ็ค 6,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,261442,TRUE,,8851419004514,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7.5,Standard Price,0,0,สมุดเบ็ดเตล็ด,เล่ม,เล่ม,หีบ/6/6,,55,40,,1*6*6,,Real Time (automated),,,
product_268309,เทสโก้ สมุดฉีกมีเส้น  A80  แพ็ค 10,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,268309,TRUE,,8851419001995,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.7,Standard Price,0,0,สมุดฉีกเย็บลวด,เล่ม,เล่ม,หีบ/10/12,,50,80,,1*10*12,,Real Time (automated),,,
product_268691,เทสโก้ สมุดปกอ่อนภาพ  9/40 แผ่นรวมปก แพ็ค 12 ,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,268691,TRUE,,8851419000813,TRUE,FALSE,Stockable Product,Make to Stock,Buy,4.5416666667,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12/12,,60,40,,1*12*12,,Real Time (automated),,,
product_268693,เทสโก้ สมุดปกอ่อนภาพ  9/60 แผ่นรวมปก แพ็ค 6,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,268693,TRUE,,8851419005559,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7.1666666667,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/6/12,,60,60,,1*6*12,,Real Time (automated),,,
product_1643087,เทสโก้ สมุดปกแฟนซี 9/50 แผ่นรวมปก F-950 ,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1643087,TRUE,,8851419004415,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.4,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/24,,60,50,,1*24,,Real Time (automated),,,
product_2012644,เทสโก้ สมุดฉีก60แกรม50แผ่นไม่มีเส้น,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,2012644,TRUE,,8851419011925,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7,Standard Price,0,0,สมุดฉีกเย็บลวด,เล่ม,เล่ม,หีบ/12,,60,50,,1*12,,Real Time (automated),,,
product_2012645,เทสโก้ สมุดฉีกเล่มเล็ก70แกรม100แผ่นรวมปก,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,2012645,TRUE,,8851419011932,TRUE,FALSE,Stockable Product,Make to Stock,Buy,6.2,Standard Price,0,0,สมุดฉีกเย็บลวด,เล่ม,เล่ม,หีบ/12,,70,100,,1*12,,Real Time (automated),,,
product_2011923,เทสโก้ สมุดปกแข็งเคลือบพลาสติก5/100แผ่น HV51007 70gแพ็ค 3,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,2011923,TRUE,,8851419007300,TRUE,FALSE,Stockable Product,Make to Stock,Buy,41,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/3/3,,70,100,,1*3*3,,Real Time (automated),,,
product_1534566,เทสโก้ สมุดปกแข็ง 20/100 แผ่นรวมปก 60 แกรม HV201006,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1534566,TRUE,,8851419008178,TRUE,FALSE,Stockable Product,Make to Stock,Buy,20,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/12,,60,100,,1*12,,Real Time (automated),,,
product_2321224,เทสโก้ สมุดปกพีพีสันห่วงตัด16 70 แกรม 60 แผ่น PPN16607,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,2321224,TRUE,,8851419013677,TRUE,FALSE,Stockable Product,Make to Stock,Buy,15.5,Standard Price,0,0,สมุดปกพีพี,เล่ม,เล่ม,หีบ/12,,70,60,,1*12,,Real Time (automated),,,
product_2241339,เทสโก้ สมุดปกแข็งแฟนซี 9/100 แผ่น 60 แกรม HV91006,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,2241339,TRUE,,8851419013684,TRUE,FALSE,Stockable Product,Make to Stock,Buy,19.5,Standard Price,0,0,สมุดปกแข็งสันตรง/สันโค้ง,เล่ม,เล่ม,หีบ/12,,60,100,,1*12,,Real Time (automated),,,
product_1451543,เทสโก้ สมุดปกภาพ 9/18 แผ่นรวมปก AF 5,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1451543,TRUE,,8851419013691,TRUE,FALSE,Stockable Product,Make to Stock,Buy,4.1,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,60,18,,1*12,,Real Time (automated),,,
product_708067,เทสโก้ สมุดปกภาพ 9/46 แผ่นรวมปก AF 10,บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,708067,TRUE,,8851419013707,TRUE,FALSE,Stockable Product,Make to Stock,Buy,7.35,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,60,46,,1*12,,Real Time (automated),,,
product_1300369,เทสโก้ สมุดปกอ่อนภาพ 9/60 แผ่นรวมปก F960 (1*1),บริษัท เอก-ชัย ดีสทริบิวชั่น ซิสเทม จำกัด,,,,1300369,TRUE,,8851419013714,TRUE,FALSE,Stockable Product,Make to Stock,Buy,8,Standard Price,0,0,สมุดปกแฟนซีเย็บลวด,เล่ม,เล่ม,หีบ/12,,60,60,,1*12,,Real Time (automated),,,
